Date,^SOX,^VIX,^VIX^2,^SOX: Log_Returns,^VIX: Log_Returns,^VIX^2: Log_Returns,^SOX: Daily_RV,^SOX: Weekly_RV,^SOX: Daily_RV: Log_Returns,^SOX: Weekly_RV: Log_Returns,epsilon1,epsilon2
2012-01-24,414.5400085449219,18.90999984741211,357.588094229126,0.0035040143109709384,0.01277291296112497,0.025545825922249896,1.227811629148914e-05,0.05289653652739219,0.2963739766525725,-0.00150834839842963,-0.002605045224385552,-0.07600017406941795
2012-01-25,416.45001220703125,18.309999465942383,335.25608044281034,0.0045969433516866425,-0.032243545082321017,-0.06448709016464207,2.1131888178616024e-05,0.020246069411835238,0.5429646732275186,-0.9603771930560306,-0.018316040999941302,-0.6122888311643426
2012-01-26,411.94000244140625,18.56999969482422,344.8448886657716,-0.010888722090528335,0.01410002941192694,0.028200058823853878,0.00011856426876475975,0.013792266898566993,1.724671978278948,-0.38385260616451394,-0.0033407782053156317,-0.36645170940411737
2012-01-27,413.3399963378906,18.530000686645508,343.360925447083,0.0033927763704223604,-0.0021562815776575575,-0.004312563155315155,1.1510931499696327e-05,0.013138268479533352,-2.332158016941288,-0.04857883582408274,-0.0004001186055091945,-0.0846947245540465
2012-01-30,408.739990234375,19.399999618530273,376.35998519897475,-0.01119125678499245,0.045881969052743776,0.09176393810548752,0.00012524422842763954,0.016992040288387997,2.386968509425995,0.25721578647341287,0.005021681435237197,0.24602186340533624
2012-01-31,408.94000244140625,19.440000534057617,377.91362076416044,0.0004892187966246596,0.0020597800984979817,0.004119560196995995,2.3933503097088006e-07,0.0166340209180367,-6.2601565639192955,-0.021294965084969045,0.0004166424628443341,-0.06904894228834459
2012-02-01,418.739990234375,18.549999237060547,344.10247169494687,0.023681726950670078,-0.04686307857976045,-0.09372615715952093,0.0005608241913660935,0.028572415982712415,7.7592983774674735,0.5409917252977966,0.0054255826329335025,0.23296560148353657
2012-02-02,420.55999755859375,17.979999542236328,323.28038353881857,0.004336971770398203,-0.031209744340761503,-0.062419488681522986,1.8809324137230923e-05,0.026769908674884026,-3.3950547604010226,-0.0651633302364472,-0.0040579924649147454,-0.23025890316813652
2012-02-03,427.989990234375,17.100000381469727,292.4100130462648,0.017512657299386586,-0.05018151776708531,-0.10036303553417052,0.00030669316568575827,0.03180896484715737,2.791495075854359,0.17246971743457937,0.004800890562339059,0.13122082860073653
2012-02-06,421.8699951171875,17.760000228881836,315.41760812988286,-0.014402609874950083,0.037870264634729735,0.07574052926945936,0.00020743517121000964,0.03307568876728137,-0.39102892453530497,0.03905037070316655,0.00316954540895429,0.15584212932020525
2012-02-07,422.29998779296875,17.649999618530273,311.5224865341188,0.0010187349033350163,-0.006212988685224795,-0.012425977370449585,1.0378208032730049e-06,0.03308775714977317,-5.297695729649661,0.0003648051415208133,-0.002506518323283309,-0.02614045354031833
2012-02-08,427.5899963378906,18.15999984741211,329.78559445800784,0.012448850936682276,0.028485603004440523,0.05697120600888091,0.00015497388964373518,0.026247845082596914,5.006133515516144,-0.23157944575696882,-0.007552988474910191,-0.09791354288230814
2012-02-09,428.9800109863281,18.6299991607666,347.0768687301643,0.0032455394344841795,0.025551774795347742,0.05110354959069537,1.0533526220791888e-05,0.026089721607628704,-2.6886935049603187,-0.006042464947318177,-0.0026132313570448908,-0.1042452660155712
2012-02-10,420.1499938964844,20.790000915527344,432.2241380676278,-0.020798547557763558,0.10969900634075187,0.21939801268150366,0.00043257958051255246,0.028399999795604966,3.7152031667732968,0.08484770934112393,0.0042578446547100746,0.14221986116594174
2012-02-13,421.7300109863281,19.040000915527344,362.5216348632821,0.0037535490468196086,-0.08793006845919248,-0.1758601369183849,1.4089130446880393e-05,0.024763157060989475,-3.424362700827648,-0.13703219178002166,-0.0012272194395044275,-0.0728077327420098
2012-02-14,423.4599914550781,19.540000915527344,381.81163577880943,0.004093713554918041,0.02592161602100748,0.051843232042015165,1.6758490669719703e-05,0.025078568888468888,0.17350142568947607,0.012656706083217378,0.0005218965921650366,-0.003112726217637793
2012-02-15,425.4800109863281,21.139999389648438,446.8995741943363,0.004758930755511987,0.07870325810156524,0.15740651620313054,2.264742193575789e-05,0.022284706634499416,0.3011409881372921,-0.11811301021997436,-0.004230524424726514,-0.18433731674221382
2012-02-16,435.8800048828125,19.219999313354492,369.40837360534715,0.024149018106394655,-0.09521558375363712,-0.1904311675072744,0.0005831750755029769,0.03269938377199007,3.248441418673423,0.3834555907789969,0.008952890949058635,0.3260384246908161
2012-02-17,432.0400085449219,17.780000686645508,316.12842441711473,-0.008848790982526077,-0.07787709911183284,-0.15575419822366565,7.83011018524348e-05,0.026738945760963907,-2.007925767216222,-0.20123508747938906,-0.002625011530111857,-0.1347928670330116
2012-02-21,426.0,18.190000534057617,330.8761194290164,-0.014078850058983195,0.02279775318524723,0.04559550637049434,0.00019821401898333113,0.029984931364674165,0.9287856758074837,0.11457382227618311,0.0019176683532112632,0.07988596245528469
2012-02-22,424.05999755859375,18.190000534057617,330.8761194290164,-0.004564397372184821,0.0,0.0,2.0833723371207696e-05,0.0300528092138773,-2.252774361177726,0.0022611736374527156,-0.00042516359441615095,0.003118769809907161
2012-02-23,424.6700134277344,16.799999237060547,282.23997436523496,0.0014374794487914929,-0.07949318089383792,-0.15898636178767572,2.066347165697894e-06,0.029708420807502516,-2.3107905955283687,-0.011525606772539481,-0.005070582398282453,-0.08198078385707866
2012-02-24,423.7900085449219,17.309999465942383,299.6360815109256,-0.0020743586629312773,0.029905497339419138,0.05981099467883857,4.302963862478036e-06,0.017427511446995225,0.7335216614169462,-0.5333804592806894,-0.007513311875569938,-0.3831768998350408
2012-02-27,424.25,18.190000534057617,330.8761194290164,0.001084834431289976,0.04958768355441875,0.09917536710883727,1.1768657433122456e-06,0.01505303687386791,-1.296449300688028,-0.14647031873542346,-0.003777192814093531,-0.22905808497828917
2012-02-28,430.989990234375,17.959999084472656,322.56156711425865,0.015761961205507814,-0.012725009991845157,-0.02545001998369037,0.0002484394210439333,0.016637888122794587,5.352344282405124,0.1001027551631783,0.00289330634046942,0.11137506312197872
2012-02-29,424.1700134277344,18.43000030517578,339.6649112487794,-0.015950515391492736,0.025832776342231942,0.051665552684464176,0.00025441894125424665,0.022592134451389672,0.023783245987471193,0.30591930093516256,0.006493523795090463,0.2853245841104093
2012-03-01,424.7799987792969,17.260000228881836,297.90760790100103,0.0014370350380195544,-0.06558808932426767,-0.13117617864853534,2.065069700495862e-06,0.0225921061790278,-4.813818304199981,-1.2514257837696362e-06,-0.001722188493927787,-0.04539320922653083
2012-03-02,420.3500061035156,17.290000915527344,298.9441316589364,-0.010483672864984596,0.0017366537303545333,0.0034733074607089594,0.00010990739674001431,0.024819502301255004,3.974474184311361,0.09402916609833752,-0.0013898053366883656,-0.09474481053184346
2012-03-05,409.6499938964844,18.049999237060547,325.8024724578863,-0.025784590412904554,0.043017289864314204,0.08603457972862842,0.0006648451027612494,0.0357725583583274,1.7999159219238106,0.3655513459225902,0.00858039425339998,0.26249001848074244
2012-03-06,405.95001220703125,20.8700008392334,435.55693502960276,-0.009073092309743475,0.14516711879076255,0.29033423758152505,8.232100406112619e-05,0.033370009207627324,-2.0889277968442523,-0.06952350448290334,-0.0011492346791733693,-0.00959037530583226
2012-03-07,412.239990234375,19.06999969482422,363.6648883605958,0.015375650952057111,-0.09019635769213531,-0.18039271538427062,0.00023641064219949475,0.033099081791831936,1.0549440137819857,-0.008152027118340281,0.001903307984612631,0.1297620853328977
2012-03-08,418.3500061035156,17.950000762939453,322.20252738952695,0.014712737000308796,-0.06052624617152485,-0.12105249234304961,0.0002164646300402555,0.03619321449943539,-0.08814313982563222,0.08936611492457501,0.0008732741819474296,0.0786736540637337
2012-03-09,422.8500061035156,17.110000610351562,292.75212088623084,0.010699103331361134,-0.04792703386156333,-0.09585406772312659,0.00011447081209514293,0.03625620210608481,-0.6371072881593899,0.0017388027528860242,-0.0026573162695915503,-0.015037986049536019
2012-03-12,418.57000732421875,15.640000343322754,244.60961073913586,-0.010173363183579287,-0.08983136650756689,-0.17966273301513372,0.00010349731846500648,0.027443840964067434,-0.1007741704788826,-0.2784686893612093,-0.00451890388696681,-0.14482090045630222
2012-03-13,428.20001220703125,14.800000190734863,219.040005645752,0.022746247184476355,-0.055204563411187506,-0.11040912682237486,0.0005173917609772985,0.03447078710701568,1.6092546419121172,0.22797044493385066,0.006890798592504483,0.2225080706720368
2012-03-14,426.6499938964844,15.3100004196167,234.3961128486635,-0.003626413986441509,0.0338790434200462,0.06775808684009249,1.3150878401058597e-05,0.031064053180143155,-3.6723117907788105,-0.10406091043827577,-0.0016087683443092061,-0.041394762059523096
2012-03-15,434.989990234375,15.420000076293945,237.77640235290528,0.019359029191548076,0.0071591360053037695,0.01431827201060756,0.00037477201123921057,0.03351541109963769,3.349829316100481,0.07595406149133475,0.0035850187081594327,0.11678161556366407
2012-03-16,435.4100036621094,14.470000267028809,209.3809077278138,0.0009651044652586684,-0.0635878139855573,-0.12717562797111454,9.314266288622204e-07,0.031776459773099903,-5.997355729749199,-0.05327960892155503,-0.001356626301209328,-0.056553776702684175
2012-03-19,438.69000244140625,15.039999961853027,226.20159885253906,0.007504894523390198,0.038635756887973,0.07727151377594615,5.632344180721219e-05,0.03102530449574415,4.102148680312584,-0.023922611380886184,-0.0026877005994447103,-0.09122731073873193
2012-03-20,435.5400085449219,15.579999923706055,242.73639762268067,-0.007206358713169257,0.03527471956036078,0.07054943912072138,5.193160590287047e-05,0.02229594949714441,-0.08118323986173012,-0.3303981205021863,-0.004779464341999742,-0.2242104551707402
2012-03-21,437.19000244140625,15.130000114440918,228.9169034629822,0.0037812286540812342,-0.029308500181580762,-0.058617000363161656,1.4297690134444982e-05,0.0223216526205521,-1.28982958659571,0.0011521518428174058,-0.00022177338534117366,-0.027217159805188997
2012-03-22,434.5400085449219,15.569999694824219,242.42489049682627,-0.006079868826641043,0.02866643088155813,0.05733286176311626,3.696480494916154e-05,0.01266684528296416,0.9498682472006005,-0.5665692046660593,-0.00781205399842424,-0.5265372628335432
2012-03-23,435.67999267578125,14.819999694824219,219.63239095458994,0.002619992143056171,-0.04936836696988123,-0.0987367339397626,6.864358829676067e-06,0.012898910869657377,-1.683623604489474,0.018154906849093724,-0.0010574987174880209,-0.04281624292541976
2012-03-26,441.8800048828125,14.260000228881836,203.34760652771,0.01413035093971726,-0.038519168239013295,-0.07703833647802645,0.00019966681767956846,0.017599013537574246,3.3703074279021314,0.31069997237724695,0.0034937520468296106,0.24152252765065388
2012-03-27,441.6000061035156,15.59000015258789,243.04810475769045,-0.0006338542699091169,0.08917126182046484,0.17834252364092973,4.0177123548201957e-07,0.01606846112197223,-6.208522484079842,-0.09098443723048634,-0.0038382093151067796,-0.21762887421402716
2012-03-28,436.1000061035156,15.470000267028809,239.3209082618714,-0.012532919939852663,-0.007727011011186045,-0.01545402202237202,0.00015707408221875648,0.020024281133480037,5.968589973630486,0.2200871796157735,0.003588891244345093,0.18472334920699968
2012-03-29,436.8500061035156,15.479999542236328,239.63038582763693,0.0017183118713544477,0.0006461567442357963,0.0012923134884716384,2.952595687237624e-06,0.019156190269746243,-3.974032877871952,-0.044319678781163434,-0.004475467507718291,-0.2964810750242992
2012-03-30,438.6400146484375,15.5,240.25,0.004089163775163,0.0012911853349168536,0.002582370669833799,1.6721260380105316e-05,0.019411762599031285,1.7339963089499502,0.013253286793589369,-0.0009521808584836144,-0.02102347655055209
2012-04-02,438.44000244140625,15.640000343322754,244.60961073913586,-0.00045608657500151816,0.008991733143546546,0.017983466287093228,2.0801496389661545e-07,0.013317572019158674,-4.386826246458609,-0.37679483421642446,-0.004417420417395387,-0.28413889583392715
2012-04-03,431.5,15.65999984741211,245.2355952209473,-0.015955467392433063,0.0012779237501105423,0.0025558475002211123,0.00025457693971099474,0.02077336980273039,7.109748367495356,0.44458750082686427,0.004167247932000101,0.32221248471211095
2012-04-04,421.8999938964844,16.440000534057617,270.27361755981474,-0.022499205859925053,0.04860774129443181,0.09721548258886355,0.0005062142643272858,0.027940527465842874,0.6873569195085907,0.29640636369041495,0.008402340330448628,0.3692330228282238
2012-04-05,423.20001220703125,16.700000762939453,278.8900254821783,0.003076604725123341,0.015691342994415703,0.03138268598883145,9.465496634651267e-06,0.02805683474693704,-3.9793067730167255,0.004154033109700912,-0.004285948815974324,-0.11298897378641337
2012-04-09,417.0799865722656,18.809999465942383,353.8160799087527,-0.014566891661914532,0.11897984981301525,0.23795969962603047,0.00021219433268995512,0.03134739300686396,3.109849264494978,0.11089884066524026,0.002265338244863649,0.10602881810968531
2012-04-10,409.6499938964844,20.389999389648438,415.75207510986365,-0.017974896038285268,0.08065593973177483,0.16131187946354966,0.0003230968875871634,0.036132366666882625,0.4204497213890029,0.14205794127267585,0.0020491734564366745,0.01833640085883581
2012-04-11,416.4200134277344,20.020000457763672,400.80041832885763,0.01639127688421843,-0.018312757900103144,-0.03662551580020622,0.00026867395789511347,0.03632691755618923,-0.18445364777565043,0.005369949728431321,0.0017525373418432466,0.16714371579396708
2012-04-12,424.1600036621094,17.200000762939453,295.84002624511777,0.018416352601808114,-0.15182236857604123,-0.3036447371520824,0.0003391620431541245,0.033949855934318894,0.2329794045400186,-0.06767438641705972,0.002435690536928811,0.11094635672838929
2012-04-13,416.42999267578125,19.549999237060547,382.20247016906796,-0.01839238850749539,0.12806581922998678,0.2561316384599735,0.00033827995501064845,0.03848905268173023,-0.0026041746581175803,0.1254892444012898,0.0021763304181969118,0.08578211435214893
2012-04-16,416.70001220703125,19.549999237060547,382.20247016906796,0.0006482050559262867,0.0,0.0,4.201697945284005e-07,0.03563191004481206,-6.690970198633809,-0.07713226898071265,-0.002147903093189775,-0.010744649189899688
2012-04-17,423.20001220703125,18.459999084472656,340.7715661987313,0.015478341665742279,-0.05736906792683063,-0.11473813585366119,0.00023957906072145346,0.034440023033904435,6.345979846488216,-0.03402223757810966,-0.0003051321924288017,-0.0018949160424643965
2012-04-18,419.510009765625,18.639999389648438,347.4495772460941,-0.008757522584627605,0.009703597033754667,0.019407194067509147,7.669420182026258e-05,0.03152991326504114,-1.1390573598219758,-0.08828262568955712,-0.0009962077217307574,-0.008622833526485865
2012-04-19,415.0299987792969,18.360000610351562,337.08962241210975,-0.010736582970704494,-0.015135358077369078,-0.030270716154738087,0.00011527421388682174,0.02775333495696895,0.40748764865815135,-0.12758071108122312,-0.002088846339364809,-0.07478311256928741
2012-04-20,405.1700134277344,17.440000534057617,304.15361862793,-0.024044038571083982,-0.051407969332490144,-0.10281593866498029,0.0005781157908077742,0.031781809845111725,1.6124604201160835,0.13553809707133538,0.005673512340311944,0.1771159671906734
2012-04-23,400.1499938964844,18.969999313354492,359.8608739486699,-0.012467303702279093,0.08409229864712987,0.16818459729425975,0.00015543366160486197,0.03413351620974865,-1.3135551516059203,0.07138567295800767,0.002227806526596196,0.07244111425131179
2012-04-24,397.1000061035156,18.100000381469727,327.61001380920425,-0.0076513080525570844,-0.04694678840307742,-0.09389357680615482,5.8542514915124885e-05,0.03136973673837327,-0.9764657861520099,-0.08443615160926679,-0.002770062761684622,-0.0791973427129731
2012-04-25,406.3999938964844,16.81999969482422,282.9123897338868,0.02314972773834991,-0.07334332294627904,-0.14668664589255803,0.0005359098943597273,0.03799047348447121,2.2142127984330187,0.19149180049821304,0.00640558764428515,0.19632228557460096
2012-04-26,415.20001220703125,16.239999771118164,263.737592565918,0.02142248000626393,-0.035091315761353666,-0.0701826315227073,0.0004589226496187779,0.042272029893373544,-0.15508436289082747,0.10679020498753256,0.003301790799251997,0.0914718398877743
2012-04-27,415.9100036621094,16.31999969482422,266.3423900390626,0.0017085382542218436,0.004914010196641713,0.009828020393283354,2.919102966139425e-06,0.034809881118220316,-5.057605310803842,-0.1942243488511143,-0.004725766274333992,-0.09574374715946396
2012-04-30,413.3900146484375,17.149999618530273,294.1224869155885,-0.006077406763092512,0.04960682053235149,0.09921364106470308,3.693487296408261e-05,0.03306401419706706,2.537879805822687,-0.051455780065037114,-0.0006871400197736577,-0.005340826019070315
2012-05-01,414.8699951171875,16.600000381469727,275.56001266479507,0.0035737136320046223,-0.032595433026214614,-0.06519086605242924,1.2771429123575668e-05,0.032364455024491035,-1.061945595172196,-0.02138475315645795,-0.002147683876435505,-0.04589358848528782
2012-05-02,416.80999755859375,16.8799991607666,284.9343716674812,0.004665270241266227,0.01672672110759015,0.03345344221518023,2.1764746424044237e-05,0.023093566227341756,0.5330809479495277,-0.33750669299686475,-0.006096798431742878,-0.24056827628157434
2012-05-03,406.489990234375,17.559999465942383,308.35358124389677,-0.02507117220144,0.039494118343474806,0.07898823668694956,0.0006285636755542578,0.026513276429594657,3.3631458121227955,0.13809154444067298,0.0060314253188531106,0.17189838827152498
2012-05-04,397.94000244140625,19.15999984741211,367.10559415283205,-0.021258058128789413,0.08720120678517083,0.1744024135703417,0.00045190503540698963,0.03394023805857805,-0.3299652773281576,0.24695566900408727,0.005857115940049732,0.19952396216096877
2012-05-07,396.9200134277344,18.940000534057617,358.7236202301028,-0.0025664634103475786,-0.011548648623565397,-0.023097297247130808,6.5867344366529234e-06,0.03349017200531404,-4.2284143665371055,-0.013349251069139641,-0.0008361672500338535,-0.007845722364703649
2012-05-08,394.3599853515625,19.049999237060547,362.9024709320074,-0.006470622313861824,0.0057909455681224384,0.011581891136244813,4.186895312864655e-05,0.033921809281796736,1.8494868842559296,0.012806126363753173,-2.1745381505886008e-05,0.0022771633486201974
2012-05-09,393.1499938964844,20.079999923706055,403.20639693603516,-0.0030729576491276937,0.05265722950063516,0.10531445900127029,9.443068713332402e-06,0.03373970164716753,-1.4892635739234663,-0.005382914802063864,-0.002569601018767617,-0.10853002433650075
2012-05-10,391.739990234375,18.829999923706055,354.56889712677,-0.0035928734151225456,-0.06427295240669122,-0.12854590481338246,1.2908739377094344e-05,0.022862907318683595,0.3126235501835948,-0.3891594047996808,-0.008004767954674006,-0.30523214155136597
2012-05-11,394.6000061035156,19.889999389648438,395.6120757202152,0.007274279558362759,0.05476572356218939,0.1095314471243786,5.291514309321429e-05,0.011123067865878572,1.4107850036706744,-0.7204946915832074,-0.008529382498264118,-0.6367089409761968
2012-05-14,390.30999755859375,21.8700008392334,478.29693670806955,-0.010931320135876004,0.09489881088287494,0.18979762176574985,0.00011949375991300819,0.015382771669152986,0.8145745949560178,0.3242270224080254,0.0043838528849030785,0.27628961153899745
2012-05-15,386.2900085449219,21.969999313354492,482.68086982879686,-0.010352884079204386,0.004561982080337887,0.009123964160675842,0.00010718220875744364,0.017376504822722343,-0.10873387992719867,0.12187083580268421,0.0014557517069992316,0.09418766265815712
2012-05-16,379.82000732421875,22.270000457763672,495.95292038879415,-0.016890929271543304,0.013562646681707613,0.02712529336341518,0.0002853034916562784,0.02403754028175593,0.9790232249076685,0.3244977904990108,0.004618283695707302,0.26113852570675167
2012-05-17,371.45001220703125,24.489999771118164,599.7600887893677,-0.022283177108490055,0.09502435979369832,0.1900487195873965,0.0004965399820483352,0.03257966521418352,0.5541105113468221,0.3040715406117808,0.005200520045456913,0.15849044335396023
2012-05-18,364.4800109863281,25.100000381469727,630.0100191497804,-0.01894258805971416,0.024602999717589166,0.04920599943517852,0.0003588216424000255,0.03697757543126767,-0.32483856082806395,0.12662333217135832,-0.0004960690624770392,-0.15749280717764227
2012-05-21,373.8500061035156,22.010000228881836,484.44011007537847,0.025382953370744057,-0.1313709553983719,-0.2627419107967438,0.0006442943218213671,0.04349875454175039,0.5853301959574201,0.16242064697591668,0.008390872731393086,0.3021253138754679
2012-05-22,370.9800109863281,22.479999542236328,505.3503794189455,-0.007706481359160117,0.021129098724974236,0.04225819744994852,5.938985493908236e-05,0.04294588796223788,-2.3840322236530067,-0.012791402724616525,0.00011066852952162226,0.05265220276575448
2012-05-23,372.3299865722656,22.329999923706055,498.6288965927124,0.003632339332598302,-0.006694942226927723,-0.013389884453855421,1.3193889027140676e-05,0.03965147778123724,-1.5043696496032049,-0.07981268570057731,-0.002080325781274879,0.05825205879368292
2012-05-24,367.07000732421875,21.540000915527344,463.9716394409188,-0.014227936230624502,-0.03601934820357741,-0.07203869640715493,0.00020243416938271736,0.035750998273759195,2.730660974318102,-0.10355002554376205,-0.0026344489275442404,-0.005707176673431666
2012-05-25,372.1099853515625,21.760000228881836,473.49760996093755,0.01363688460684012,0.010161718274376284,0.020323436548752478,0.00018596462178027302,0.03324570433831385,-0.08485829408605412,-0.07265262656858805,-0.0037009736366342,-0.11389961392698889
2012-05-29,379.6600036621094,21.030000686645508,442.26092888031053,0.02008665488646935,-0.034123410140839486,-0.06824682028167893,0.0004034737045281231,0.029401636683309595,0.7745548669913013,-0.12287522362761094,0.0011513515199808623,0.016312219074495454
2012-05-30,372.20001220703125,24.139999389648438,582.7395705322269,-0.01984474800303896,0.13792016802018991,0.27584033604037983,0.0003938140233041188,0.034624852462102604,-0.024232541341059493,0.1635213611806437,0.005957726458959905,0.18786742906741669
2012-05-31,368.3699951171875,24.059999465942383,578.8835743011477,-0.01034352241977127,-0.0033195020359348655,-0.00663900407186978,0.00010698845604831092,0.03595378943927251,-1.3031578345470043,0.03766278373869366,0.001602619704011321,0.06910426203823453
2012-06-01,353.1700134277344,26.65999984741211,710.7555918640137,-0.04213828915470033,0.1026136206774618,0.20522724135492348,0.0017756354128851356,0.05353387916586992,2.809192675697828,0.3980802217023546,0.017800113580387716,0.3995403250443389
2012-06-04,352.69000244140625,26.1200008392334,682.2544438415534,-0.0013600743760244205,-0.020462972488940353,-0.04092594497788061,1.849802308318217e-06,0.051785725823570404,-6.866834843928798,-0.033200160877793726,-0.00285012560843214,-0.05927976221128299
2012-06-05,360.5,24.68000030517578,609.1024150634767,0.021902465670382613,-0.05670812513565133,-0.1134162502713027,0.0004797180024422889,0.05251671826178948,5.558119663335556,0.014017013947674134,0.0013174616533056932,0.0486499559426381
2012-06-06,372.57000732421875,22.15999984741211,491.0655932373047,0.032933002561684854,-0.10770435640914626,-0.21540871281829252,0.001084582657727941,0.05872626611161308,0.8157521083761935,0.11175552833595684,0.009797105915063609,0.2268000185467547
2012-06-07,367.4700012207031,21.719999313354492,471.7583701721196,-0.013783273297072593,-0.020055391541126965,-0.04011078308225394,0.00018997862278179439,0.05942865048228403,-1.7420389905676688,0.011889351112803506,0.00029382705794998853,0.08071462048075015
2012-06-08,372.7300109863281,21.229999542236328,450.7128805633547,0.014212640426112089,-0.02281820929917,-0.0456364185983401,0.0002019991478819556,0.044250742741137106,0.06135192483034046,-0.2949042850122929,-0.006811266077503361,-0.07511746802692096
2012-06-11,365.69000244140625,23.559999465942383,555.0735748352054,-0.019068339776262374,0.1041350819623545,0.20827016392470896,0.0003636015818229898,0.048165132748254416,0.5877952337559804,0.08476321589676585,0.0027316305828011672,0.082151409642906
2012-06-12,373.739990234375,22.09000015258789,487.96810674133303,0.02177435572518149,-0.0644253117758245,-0.12885062355164903,0.00047412256724674393,0.048107011728659936,0.26540715621605804,-0.0012074318479442826,0.0011289875902258037,0.04717405444696331
2012-06-13,369.7900085449219,24.270000457763672,589.0329222198488,-0.010625042313888224,0.09411601426022582,0.1882320285204515,0.00011289152417191522,0.03664141705645947,-1.4350384743858893,-0.272248726292558,-0.005008714562591887,-0.15014676842720448
2012-06-14,369.1499938964844,21.68000030517578,470.02241323242197,-0.001732251079556093,-0.1128508479519876,-0.22570169590397504,3.00069380262325e-06,0.033994345337515,-3.6275838651013195,-0.07498501699775627,0.0005653533030947067,-0.0310772834543971
2012-06-15,375.1499938964844,21.110000610351562,445.63212576904334,0.016122880751000896,-0.026643299874678675,-0.053286599749357406,0.0002599472837109952,0.03483624047963941,4.461635326029274,0.0244640408178771,0.0005563516327130522,-0.01403418549122528
2012-06-18,380.54998779296875,18.31999969482422,335.62238881835947,0.01429161291385765,-0.1417535481852229,-0.2835070963704459,0.00020425019967954273,0.03246863515166322,-0.24113314413739706,-0.07038368690278062,4.110584126026939e-06,-0.027606519312316474
2012-06-19,384.94000244140625,18.3799991607666,337.824369149781,0.011469941693219817,0.003269728679481154,0.0065394573589623,0.0001315595624458623,0.026676755121471177,-0.43988601593790405,-0.19648195958002937,-0.0028816171096738216,-0.17398080489542336
2012-06-20,388.5899963378906,17.239999771118164,297.21759210815435,0.009437309456897282,-0.0640308193080602,-0.12806163861612044,8.906280978524287e-05,0.026226333129590693,-0.39011784667758403,-0.017028604223955066,-0.0020786532176960346,-0.09399188445887625
2012-06-21,372.7099914550781,20.079999923706055,403.20639693603516,-0.04172417935582614,0.1524920390646908,0.30498407812938166,0.0017409071429171483,0.04925167000761285,2.9728197541114434,0.630179288534093,0.02276490085839493,0.607939372858443
2012-06-22,378.6499938964844,18.110000610351562,327.97212210693397,0.015811665010330538,-0.10325998542624705,-0.20651997085249418,0.000250008750398911,0.049150671055711005,-1.9406656840134613,-0.002052776108312084,-0.0014323722018380752,0.02367944711183379
2012-06-25,365.54998779296875,20.3799991607666,415.3443657928474,-0.0352092440949607,0.11808968101753194,0.23617936203506376,0.0012396908697385248,0.05874716278498638,1.6011214100757087,0.17835235911770114,0.008874222046368514,0.18794304402922818
